yy1,myEd,sumNormW,sumLWall
2794,2,52.23012110448616,1.0132647374652963
4353,3,52.239813468927935,1.0140433035213536
1282,2,52.28246389972173,1.0174743823307935
108,2,52.33549530502339,1.021748970945344
2830,3,52.396197328337045,1.0267019174055534
4119,3,52.442687550772646,1.0305078070874396
4267,3,52.49936062998452,1.0351473092475338
3604,2,52.55828447759805,1.039976369830184
923,3,52.623047274043145,1.045295609391262
3492,3,52.665782044925756,1.0488132839123647
2313,2,52.71760515278848,1.0530988704790507
1063,2,52.725096849107175,1.0537216084037402
2303,2,52.76399699503723,1.0569897795027121
3694,2,52.810681550828335,1.0609144727283535
4089,3,52.81449445070759,1.061236457549284
485,3,52.85956097550615,1.0650644515195826
3854,2,52.90415945303999,1.0688538927390114
1632,3,52.94678177607939,1.0724773413302773
2977,3,53.02431422817374,1.0790686023007072
3816,3,53.04185416066194,1.0805597233643458
3573,2,53.09412257888948,1.085010267937534
1947,2,53.125601433353175,1.087696289125243
88,2,53.17838140618365,1.0922450899090754
2495,2,53.22128980237416,1.0959488294684712
1085,2,53.28250974954006,1.1012359274959147
29,1,53.35155010145587,1.1072200280081768
2183,2,53.40023683950952,1.111451008120814
3474,2,53.418852629877,1.113068759524473
537,3,53.45533755045443,1.116240065255447
1197,2,53.50421756120546,1.120494437098021
242,1,53.5885931941029,1.1278439359824524
3299,3,53.63478571703585,1.1318830966366162
689,3,53.69254617222442,1.1369679178075967
1595,2,53.73825415055082,1.1409976043750938
2847,3,53.78328789650095,1.1449962084602836
3459,2,53.79283974031917,1.145846734944276
2723,3,53.88594957111567,1.1541620721002956
3040,2,53.891883852369574,1.154694589998598
4120,1,53.97211344051893,1.1618940619877098
3279,3,54.02359175787392,1.1665181446730277
2366,2,54.05752932179758,1.169575773736295
3052,3,54.13285388216982,1.1763926869578787
1578,2,54.1779164595935,1.1804789821769972
3720,3,54.233029124365274,1.1854766239330903
833,2,54.27414012202679,1.1892230799699892
584,3,54.28084023017172,1.1898433065391798
1132,3,54.3202065846684,1.193514952521395
1483,3,54.37570928981231,1.1987382740383197
123,2,54.434512812865854,1.2042883413466536
368,3,54.49606143473994,1.2100998255126962
338,3,54.55557881577704,1.2157217666066815
392,1,54.560951740047145,1.216229286649107
677,2,54.61275795159928,1.2211228398359826
789,3,54.68373690154947,1.2278274271108192
1206,3,54.68769100036287,1.2282009265864575
1644,3,54.6879316542695,1.2282236584685318
1736,2,54.7332797446558,1.232507185203649
1799,3,54.79603784855405,1.2384352411284587
2038,2,54.906974684192974,1.2489142028073412
2792,3,54.94871716320703,1.252857147776436
3166,1,55.00397110310807,1.2580763692865462
3371,2,55.05322807094547,1.2627291239411496
3951,2,55.10849998499482,1.2679500432679525
4299,1,55.15358554444919,1.2722087716431794
4416,3,55.15551618595331,1.2723911377456631
4478,3,55.2105700893457,1.2775914640448498
2311,2,55.218365593470274,1.2783328253093968
1916,2,55.28570828106345,1.2847666339655035
501,2,55.34144525472847,1.290094159036559
2058,3,55.37930039524629,1.2937414256621236
566,2,55.426960197608956,1.2983612205621178
2449,3,55.47799390402884,1.303314943750981
4258,3,55.52255552844496,1.3076445660545257
3291,2,55.55184323038432,1.3105167008267875
4278,1,55.61317002083388,1.3165412708142123
1879,2,55.6606688615245,1.3212181048107574
2090,3,55.697932969209084,1.3249131862350312
3480,2,55.70496058430952,1.325610197415786
3675,2,55.75052825981355,1.3301331637322533
4402,2,55.782998983135556,1.3333770357035664
3483,2,55.81933382436395,1.3370162544372004
609,2,55.881656280153756,1.3433404725112559
3808,2,55.934183353338526,1.3487746550428654
3090,3,55.935573418335295,1.3489188267117946
1302,3,55.983118643417704,1.3538589987264484
1743,2,56.046719303749995,1.3604674058113335
3989,2,56.09580804756232,1.3655679566657215
4204,3,56.14021560111283,1.3701821098831934
2028,3,56.224760398942585,1.3789895282905291
2769,3,56.253698516908344,1.3820067477349212
3961,2,56.29151299306068,1.3859698674646748
1388,2,56.33439872587233,1.3904741217865173
2877,3,56.36468836625292,1.3936785800394111
2402,2,56.4003554148402,1.3974644487903607
3820,2,56.45946082053007,1.403772736896744
2541,3,56.51227107286901,1.4094690074017209
120,3,56.57248926085264,1.416046662400804
4018,2,56.57410940251276,1.416224021682845
4227,2,56.626642793431834,1.4219802220384195
4469,3,56.63244644576984,1.422619430355597
2426,2,56.677116137528195,1.4275561821835485
4294,3,56.73817279034197,1.434318853896693
2339,2,56.7780939410326,1.4387494870700481
835,3,56.84508961808675,1.4462425335664126
3402,2,56.88742398933449,1.4510087871753274
1530,3,56.95117742397105,1.4582111873010268
2121,3,56.982492296637524,1.4617602390175464
1674,3,57.01888297178886,1.465885142939855
1969,1,57.063515980620195,1.4709443201171704
2823,3,57.13110058112327,1.4786062893808425
2597,2,57.18488075871693,1.4847712464048348
2702,3,57.240407629606736,1.491170149146189
1094,3,57.27923740974901,1.4956731080264374
830,2,57.29045951039991,1.496991780735355
685,2,57.371657941803036,1.5065806258576544
847,2,57.38303576427718,1.5079244967362722
3317,3,57.38757169687858,1.5084620411516652
3316,3,57.422759994848974,1.5126339412299825
1745,2,57.49358312851515,1.5210364167615418
1247,3,57.53824469351835,1.526348335489099
3301,2,57.586142940338014,1.5321223463324187
1339,3,57.6153844391128,1.5356481232110597
3119,2,57.664699075608326,1.541595715483199
2565,2,57.726277484544596,1.5490409933589364
166,3,57.736338193890745,1.5502596690247639
2252,2,57.75333919963206,1.5523232438449028
3969,3,57.79778167804931,1.5577410616620289
3799,2,57.874094400713325,1.567062221153535
1038,2,57.966495344262285,1.5783754796496778
1801,2,58.00310146285812,1.5828705812568216
2582,3,58.055073016192146,1.589252503784497
938,2,58.1072191091041,1.5956579232389034
2826,3,58.14559959105081,1.600406214620315
3641,2,58.204066823232225,1.6076972009266666
3497,2,58.282151617428866,1.6175070107759562
1123,3,58.35505141564855,1.6266713307515623
3659,2,58.41464223442502,1.6341845425865384
2575,2,58.42001515869513,1.6348630635319443
2914,3,58.42455109129653,1.6354373003431923
2429,2,58.491520688592026,1.6439561367070217
4026,3,58.54023397274912,1.650161955811934
1604,3,58.55021723298813,1.6514392362054788
3848,2,58.5985710132081,1.6576553053995198
1633,2,58.65611396986744,1.6650707976054957
4343,2,58.70473133150368,1.6713486114155351
915,2,58.75596330580856,1.6779853813613341
4139,1,58.79316678920827,1.6828048513086933
4252,2,58.84029379177651,1.6889140883752332
423,3,58.892346012567195,1.6957039425128526
1316,2,58.946650858445146,1.7028853422158219
2063,3,58.9822773259527,1.7075966695207847
3102,3,59.010483130032256,1.7113266709555388
3485,2,59.078609244865454,1.7203358275587481
3139,2,59.13732435579171,1.7281115433355785
265,2,59.18711314351973,1.734714540915883
4457,2,59.25408411580722,1.7436341987545103
4117,2,59.327790310625694,1.753469466034316
2804,2,59.38093482296137,1.760609772171837
1998,3,59.439505293282735,1.7685134974330374
2009,3,59.49180699907737,1.7755840892979122
2724,3,59.58043917013295,1.7875831355040124
334,2,59.67736215429847,1.8007732060387787
3247,2,59.710002537918285,1.8052401054198381
2891,3,59.771094925650694,1.8136076412345807
1108,3,59.82569864609355,1.8210864549359718
2695,2,59.890554833067,1.829984086838538
664,2,59.96445379566475,1.8401555387870434
4326,2,60.004044860534,1.8456155372071743
2851,2,60.039892168685114,1.8505656843459937
4154,2,60.13261301227695,1.8633985967899322
4293,3,60.19890201266336,1.8725852294718917
458,3,60.282510116799536,1.8841945870665473
359,2,60.34249013787376,1.8925418576589133
53,2,60.38980839180049,1.8991471135919271
2376,3,60.43715729454166,1.9058239486518704
2134,3,60.4888677951332,1.9131236431620795
1011,2,60.541925291370035,1.9206293325057415
2795,2,60.575166401578464,1.9253392061653527
3542,3,60.65419964450537,1.9365495856067985
2525,3,60.7651364801443,1.9523029579973854
956,1,60.77132671608653,1.9531885338909185
3607,2,60.80885691638549,1.9585596345774725
2131,3,60.86225246062218,1.9662764644630994
4409,2,60.86460491595523,1.9666169750422628
1191,3,60.91438530817731,1.9738270099823318
241,3,60.95674981064116,1.979991534424241
3200,2,61.03098717630987,1.9908239816402928
1000,2,61.11325683367427,2.0028802790296227
2535,2,61.177453568824845,2.012293835350894
3768,3,61.249055234641105,2.0228447522608795
1882,2,61.304948248216604,2.031109821022565
3004,2,61.35658447144851,2.038748444739494
1590,2,61.428209254151014,2.049347872001302
3813,2,61.4814593173492,2.057231029882093
1010,3,61.538946722607115,2.0657900467867774
2670,2,61.57905732801281,2.0717799593685866
3770,2,61.62784662877308,2.0791185733879387
1175,3,61.67400830204692,2.0860951762806934
2342,3,61.714970333095344,2.092325107225935
3923,2,61.7641393071823,2.0998126126233934
3563,3,61.81926200740556,2.1082675042673733
1659,3,61.87715448897847,2.1171737946787466
3703,3,61.94801903348895,2.128076624638828
3224,2,62.004638904609855,2.136795334860697
4329,3,62.05226118284547,2.1441426297620647
3216,2,62.0800722103354,2.148443398500369
1943,3,62.09343370534962,2.1505190300966905
2223,2,62.1510849792478,2.1594810483784954
2209,1,62.211183864000155,2.1688613989864125
2543,3,62.2813008854047,2.1799487756846685
2684,2,62.36404800495896,2.1930940517505912
1749,3,62.41378294677244,2.201064828036601
430,2,62.483624555289566,2.212279992139186
1387,2,62.53547243378921,2.220605723434477
3377,2,62.569975084148346,2.22614615834094
2267,2,62.62817430474353,2.235504877140448
3396,3,62.64885647733321,2.238849277305317
3060,2,62.74643294853684,2.254702444255473
3083,3,62.81594099607152,2.2660141170868444
4269,3,62.820672426311276,2.2667858080677963
1725,2,62.871800616636406,2.275133957796305
3593,3,62.93138613984796,2.284889812515854
2024,3,62.969583276369946,2.29114377647432
2427,2,63.02627384536681,2.3004865375059964
1073,2,63.055116649891374,2.3052419605143073
2504,2,63.10984467808653,2.3142804906123073
2485,2,63.1827340262361,2.3263293127452176
1690,2,63.225443774871515,2.3334076093941314
1250,2,63.28147306826125,2.3427954261968313
2878,2,63.317519242734356,2.3488470308027427
1170,3,63.39335388614996,2.361675184122231
1868,2,63.441214588402005,2.3698127412418577
3661,2,63.504372054454926,2.3806171082736713
3059,3,63.57747387078753,2.3931285112522684
1361,2,63.62909932144879,2.4019758369443256
4483,2,63.631568876452796,2.402399257553676
3527,2,63.695391205354525,2.4133655341121276
222,3,63.76789285129452,2.425899772059789
2454,2,63.80855637191375,2.432933133011531
117,2,63.88346911402516,2.4459398048342935
429,2,63.88504715765748,2.446215779011305
2528,3,63.938442701894175,2.4555970231859887
3670,3,63.98825002631177,2.4644016093217544
3099,2,64.04426331580123,2.474332216263107
2745,3,64.0910923288548,2.4826482325726884
1237,3,64.13915266329387,2.491198820738719
3146,3,64.18584152910469,2.4995067500071517
2076,2,64.24061376203755,2.509274733446944
907,3,64.27664437403335,2.5157387791557446
1195,2,64.30225076776725,2.520334403256073
1655,2,64.36225902529837,2.5311041897943385
2357,2,64.4099076096624,2.5396557642536504
2020,3,64.41371267241894,2.5403393843399695
2440,1,64.45485332961104,2.5477377739515568
4381,2,64.47891072995527,2.5520644872430633
2622,3,64.54547716890714,2.5640922447675623
2275,3,64.57956717337684,2.570258646785449
925,3,64.60526424256375,2.574907532218708
1457,3,64.65032523273604,2.583079834791574
145,3,64.7025520266587,2.5925940193803028
4423,2,64.73507716383055,2.598519142015344
3045,3,64.79554752158595,2.6095432212302985
2799,2,64.88741846131323,2.6264653598505134
1629,2,64.8929352555768,2.6274840054964677
3130,2,64.96562505671727,2.6409090461439617
4027,3,64.96870419121686,2.6414785331581268
1668,3,65.02840299624371,2.6525289244817962
1711,2,65.09587608491532,2.6650481576292098
3365,2,65.17520082931019,2.679853384753237
1344,2,65.24372922559478,2.692653190924515
2145,2,65.29387842141432,2.7021001890612415
2950,2,65.35310511274918,2.7132678958064793
2147,2,65.39794783897074,2.7217291901595426
1124,3,65.43444169138115,2.728619582414435
2082,3,65.48620864971674,2.738399273163799
3358,2,65.53486245194678,2.747600025420528
2328,3,65.55510257803266,2.751441950115792
906,2,65.60239343368974,2.7604292052083963
1023,3,65.67801404687418,2.7748003078561423
1922,3,65.69002234534273,2.7770856313413272
1684,3,65.74703827693001,2.7879441419975803
3721,3,65.7877124343272,2.7957024132696255
1130,2,65.84668976513882,2.8070214790380463
4099,3,65.88652309113954,2.814697200671638
185,2,65.93334608463111,2.8237214879978234
228,2,65.94748885122539,2.826448141734596
1774,3,65.97777849160597,2.8323420560211687
2749,2,66.03234343343021,2.8429954170780634
77,3,66.09214188125682,2.854682412544405
144,2,66.14592830421617,2.865196838529569
998,2,66.24129364931373,2.883872254029564
4148,3,66.30607994265101,2.896688520886909
663,3,66.31410114414618,2.898279634527973
3418,2,66.31425064180172,2.898309289406882
2411,3,66.37604213587062,2.9106081578148344
1061,2,66.46123635730473,2.927668529063399
2069,2,66.52674359059017,2.940801260857601
3620,2,66.55772780946137,2.9470338073983444
3144,2,66.6280763281618,2.9612598200831495
2944,2,66.68782475063959,2.9733525272101833
281,2,66.75766635915672,2.987504996196779
589,2,66.80885824257629,2.997901373831837
442,2,66.8262941382071,3.0014455049905027
193,3,66.83154830590348,3.0025184635936455
3281,1,66.83867802581466,3.0039866170129703
2619,3,66.89207357005135,3.015003454450061
314,3,66.95706547565456,3.0284216816141525
2538,2,67.01177163636615,3.0397556854198053
267,2,67.09696703899509,3.057460089726027
777,2,67.10589836921257,3.059316103974251
898,3,67.10906029568629,3.05997318197318
4214,3,67.11089698287172,3.06035486280937
3541,3,67.1846031776902,3.075738008558139
1880,3,67.24411556751421,3.088171682161224
389,2,67.28367007852503,3.096464427071027
2656,2,67.35562197299869,3.111594709401184
2118,2,67.409085256269,3.12290688459704
2581,3,67.45273541028229,3.132153717011035
1624,3,67.53302318460132,3.149163293853007
2791,2,67.53322117598395,3.1492055978465654
961,2,67.58738674275779,3.1608963626603472
681,2,67.64296742904678,3.1729415590183385
1838,3,67.64550518148104,3.173492755273508
794,3,67.7068319719306,3.186816323514928
2995,2,67.75670136672555,3.197656140612845
1111,3,67.81394863200761,3.210119160565455
3957,2,67.84876315862046,3.217729778970734
2172,3,67.89569335289931,3.228009626208872
4481,3,67.94782678326952,3.239528177062221
916,3,67.99632230814409,3.250289462092644
623,2,68.06237404671487,3.264990132062995
2448,3,68.11143088298934,3.2759704158609604
4178,2,68.14587019657456,3.2837778477977713
1306,1,68.19952744957254,3.295958903335493
1274,3,68.25969916278606,3.3096670221804687
3212,2,68.31468462844417,3.3222269670655042
1036,3,68.36467599653581,3.3336468647765
4337,2,68.40710424649255,3.343341735325895
1829,3,68.47018485193,3.357777808257554
2017,3,68.5235803961667,3.370087412845045
227,3,68.58286851330713,3.383782830049889
2984,2,68.63368705985826,3.395543465884742
4394,3,68.69325821071827,3.4093296651972826
1896,3,68.75528222871397,3.423730386772237
438,3,68.81396690320945,3.437371090400971
1146,2,68.82224716541738,3.4393003037772485
4506,3,68.88474026589508,3.45394216454798
2320,3,68.94458679321288,3.4680421719682046
592,2,69.0100385659347,3.483498413671348
1137,2,69.04656814883916,3.492124766162761
2904,3,69.04968253171059,3.4928602184265447
4458,2,69.11410735748656,3.5080797453661168
63,3,69.17934961054854,3.523515855841604
4060,2,69.23375551017598,3.536437063377292
3217,2,69.23634805566628,3.537053949841579
2693,2,69.31504406570248,3.5557864494763995
349,2,69.33122995066873,3.5596631269516914
3356,3,69.39221155348883,3.5742694745163637
4187,3,69.4481309357666,3.5876746349290105
3618,3,69.50481885138716,3.6013117125268113
883,2,69.56337049510776,3.615446649304773
2064,3,69.63860760324384,3.633659028856377
2170,3,69.68943236513961,3.6460357486059127
1741,3,69.74813796057299,3.6603478026459615
1072,3,69.753742194434,3.661720285752252
192,2,69.79722787137769,3.6724863194381707
138,3,69.8317381939689,3.6810642609964637
3724,2,69.84720852521446,3.684927683932228
2927,3,69.90269908867377,3.6988252896026848
4174,3,69.95826173451924,3.7127584928886384
3406,3,69.96034647827238,3.7132813219079526
952,3,70.00810141859799,3.725293330733897
1453,2,70.05987924263675,3.738358945228891
3145,2,70.1356309920879,3.757480953996939
2999,2,70.14963939799091,3.7610536409141866
4498,3,70.16036859596717,3.763804480707744
3665,3,70.20493022038329,3.7752872822283257
698,3,70.26989350431285,3.7920336861673745
1890,3,70.3254264220964,3.806367040710786
204,3,70.41016998942192,3.8283321479123047
4101,2,70.44670503365818,3.837822554297871
1376,3,70.49724907484183,3.8510940551571817
2861,2,70.57033136378973,3.8702851351302554
3839,2,70.64281831202277,3.8893264022944525
2955,3,70.6926217664769,3.9024516089101744
493,2,70.74012882361733,3.9150164973845456
4073,2,70.81604435315037,3.9350949913909417
3984,3,70.87257720500197,3.9500855124156242
4063,2,70.93596512942091,3.966900372040298
2561,2,70.99178414625842,3.981786673744199
4364,2,71.02994239075882,3.991983300017633
336,3,71.10384135335657,4.011894083407028
293,2,71.13577101651809,4.020561315018288
964,2,71.17352854324001,4.030814242786945
1927,3,71.17796431917492,4.03201936120133
150,3,71.2182860047864,4.042988528117273
2634,3,71.26894037044627,4.056772257076452
1190,2,71.34406166485734,4.077291818449251
417,3,71.39836898232407,4.092132050256059
425,3,71.40290491492547,4.093374580787415
2102,3,71.46300282584863,4.109837234833397
4266,3,71.51322635046294,4.123594992765321
3880,2,71.5680573039457,4.138625964669329
544,2,71.58029830989543,4.141981903239116
3489,2,71.58662719340447,4.1437210777393805
3214,2,71.66398938890207,4.165024647811701
3751,3,71.68029130148464,4.169525436543944
3410,3,71.70236500022597,4.175686278676373
305,2,71.75294015609805,4.1898360948616675
885,3,71.80633570033473,4.204859535353599
747,3,71.8120083960966,4.206467043657642
3746,3,71.86048551315375,4.22020431628721
3905,2,71.91761514801748,4.236393508569942
2,3,71.92146879199784,4.237489180570665
2951,3,71.97199913507069,4.2519105229585445
1363,2,72.05572584160063,4.275924576199632
3261,2,72.10351041336129,4.2897962996506624
4030,3,72.13156690915349,4.297942962978672
4080,2,72.1331870508136,4.298415645112303
1454,3,72.18121235658593,4.312478526402452
3395,2,72.26894408856285,4.338168335396471
60,2,72.33729443240294,4.358260316925138
3009,3,72.33751010828736,4.358323762672781
958,3,72.33923684904215,4.358836417036003
1481,3,72.39342558451715,4.374934425250149
3259,3,72.47861980595125,4.400268233499085
1910,2,72.54019690681653,4.418706537806719
4028,2,72.58404825148193,4.431953514925806
1118,3,72.58801692764901,4.433153119518275
1410,3,72.63749445740785,4.448175368819948
1075,2,72.70419230462339,4.4686240160067525
1145,1,72.75281143211889,4.483549657301576
2952,3,72.80440511037662,4.499402383542497
3072,3,72.82163198672247,4.50470250499527
3772,3,72.88691077618317,4.5250214600736625
2828,3,72.91377195048469,4.533394466279969
3138,3,72.94277336704889,4.54243461613187
3362,2,73.00843311088668,4.562944152606367
4051,3,73.06749765544859,4.5814111943787355
1341,3,73.11907207068839,4.5975920583924905
86,2,73.120102483402,4.597915477263811
3350,2,73.1665259751159,4.612556224831643
1731,2,73.20523430449003,4.6248049732092875
1935,2,73.24720777414794,4.638096372761084
4415,3,73.24737062392086,4.638147941083084
386,3,73.29755092618721,4.654090045993757
2994,3,73.33669253084203,4.6665727319578085
3710,3,73.38676976669554,4.682617693137217
1301,1,73.45803166076197,4.705472106317316
4105,3,73.46596778017175,4.708063706476636
1762,3,73.47288752469802,4.7103344200352435
379,3,73.52190141208901,4.726450510966784
745,2,73.5976341767432,4.751362165244131
1086,3,73.60259402684237,4.75299522777958
216,1,73.60904481420236,4.7551249941726015
661,3,73.61975693029265,4.758666482324589
3298,3,73.63462535156839,4.76358206924906
3043,3,73.68750677884022,4.7810697352547855
173,2,73.73771609682505,4.797736846597493
1999,3,73.79370527390546,4.816373116330544
545,3,73.85346028487871,4.836300491428008
2714,3,73.88821332513771,4.847930738006783
1820,2,73.95917593577211,4.871828685410655
751,3,74.01088643636365,4.889412930206402
3108,3,74.07314558576479,4.910592494494927
1471,2,74.1115393874397,4.923703290470224
3057,3,74.17843062493496,4.946750650370454
1841,2,74.21857404336077,4.960582597299678
4349,3,74.26380682957105,4.976177715924416
1283,3,74.27430107960518,4.9797969153626
3204,2,74.27947390491208,4.9815809887286315
3420,3,74.32787153157517,4.998289033593674
2728,3,74.39021412805616,5.019822327838937
1660,2,74.43811668356344,5.036370235405452
3122,3,74.4883994744409,5.053777079190929
2790,2,74.53538536007973,5.070071727028918
437,3,74.60321189922821,5.093847109795773
3196,2,74.69462322474477,5.125918500512659
3326,3,74.73000518681887,5.138363986186429
4045,2,74.7302036862646,5.138434298768124
631,3,74.77069674339631,5.152850627237616
161,3,74.81247173975277,5.167755295345093
1606,2,74.85185346038449,5.181806115374314
1324,3,74.8943576230005,5.196986233476685
176,3,74.94847518312253,5.216327641627295
922,3,74.96049386941928,5.220626814939993
701,3,75.00588392147614,5.236896820118729
2178,3,75.01357398554154,5.239653659492349
3047,3,75.05815098895172,5.255654284439479
3186,3,75.11918831229525,5.277714235516778
2044,2,75.15910946298588,5.292269100723862
1231,3,75.20385420579615,5.3087143480790555
2304,3,75.25022144883138,5.325756963438669
321,3,75.31102173805958,5.348155143440371
4127,3,75.36259304549634,5.367205425911568
4049,3,75.4202410893,5.388575115422151
247,3,75.44359882694351,5.397255503668899
4239,3,75.48345404822581,5.412143904243987
413,3,75.48770682282787,5.41373372744832
421,3,75.56703156722274,5.443773204950304
1018,3,75.5717629974625,5.445574313822835
3044,2,75.61444218424316,5.4618382352047785
463,3,75.62028256953805,5.464065954849389
1931,2,75.67394618359818,5.484590582173456
2557,2,75.71824883537593,5.50158894238628
2542,3,75.77440988837155,5.523315059974754
2868,3,75.82507538858545,5.542922266762511
4124,3,75.83613038669966,5.547202366035219
1374,3,75.90884254869216,5.575362414177488
4185,2,75.96700165544681,5.597886338666087
1738,2,76.03643306656792,5.6247823723176
2207,2,76.07904110747393,5.641290638632261
2081,3,76.09363220144031,5.646944775532874
2836,2,76.16021338417323,5.672797315999033
309,3,76.16329251867283,5.673993269198925
2553,3,76.20636719684435,5.690772154948898
731,2,76.26804945513183,5.714910233802536
3381,2,76.32477708003962,5.737156369132194
3319,3,76.33284113618521,5.740324751931814
4366,3,76.33302130557709,5.740395889624135
3311,2,76.3621309704061,5.751896242931669
1948,3,76.40860326702487,5.770291251358542
2369,3,76.4320187229065,5.779580795147569
4066,3,76.4623083632871,5.791597513595922
4305,3,76.46703979352685,5.793474599765805
2203,3,76.54310299699544,5.823668033775715
3290,2,76.57526506187901,5.8365921080130345
1866,2,76.66902416211977,5.874579370037339
1992,2,76.72255048094783,5.8963718330640935
3008,3,76.75196660955204,5.908359561518243
2316,2,76.80041799355206,5.928159065126111
2568,2,76.81155463777148,5.9327215406855105
1974,3,76.89042140887693,5.9650743562941155
1986,3,76.94666287758272,5.988348175927509
1209,3,77.00453336971273,6.012660542506717
480,3,77.05461060556624,6.033719103556006
2231,3,77.09250545999423,6.0496700503885545
2467,3,77.12279510037482,6.062476983882263
1754,3,77.16271625106546,6.07937422719963
3832,3,77.24204099546033,6.112971058196029
4358,3,77.2433008586872,6.113506581521492
534,2,77.30479384864127,6.139716993403289
867,2,77.30904662324333,6.14153139276475
1300,3,77.4063929151092,6.183273290474276
3786,3,77.44631406579984,6.2004398841101995
366,2,77.46042306262447,6.206529229877786
1429,3,77.50777411819085,6.226999398759416
2895,2,77.55312220857716,6.246622030755525
955,3,77.61978410444247,6.275587326742905
101,3,77.6811766483303,6.302428721408732
4036,3,77.68368305159463,6.303529286171278
38,3,77.68996450717027,6.306294245119203
245,3,77.69024918097995,6.306420950562712
2461,3,77.69605283331794,6.30900775243177
1850,3,77.75887869489829,6.33706077483385
2393,3,77.8273582430086,6.367924745025913
4277,3,77.88711239557703,6.394963122182516
519,3,77.95557345987456,6.425955179303528
1149,3,78.04515620453036,6.4665874328514565
2570,2,78.11804418771766,6.4996677971213
1107,3,78.20779828000431,6.540532069993489
984,2,78.28935367233935,6.578019452185233
3256,2,78.35508248033469,6.6085660844970135
720,3,78.43440722472957,6.645727405103163
1477,3,78.4362258958099,6.646581306946341
3400,3,78.44344472310526,6.649990716190747
171,3,78.52276946750013,6.687455321698627
613,3,78.54136037765566,6.696235698116132
3817,3,78.54152154423984,6.696311816136345
4094,2,78.5974487960443,6.722783281249178
1286,2,78.64584863246183,6.745759796785837
3392,3,78.70934448265959,6.775948434356298
3562,2,78.72026108723207,6.781188002982602
4273,3,78.78129863971533,6.81066663271577
1833,2,78.84482884310124,6.841640301184107
1798,2,78.85625857231607,6.847256992684374
4115,3,78.89099565639235,6.864390949033224
3955,1,78.89243384346494,6.865106603893771
20,3,78.93902176688671,6.88829003400933
1911,3,78.95038653899242,6.893989823054208
2856,3,78.97721292902287,6.90744482159233
2679,3,78.97744927384763,6.9075637652746895
1223,2,79.0318194221151,6.935101111905391
464,2,79.08596233473067,6.962718197946787
2294,2,79.09133525900077,6.965458806175883
441,2,79.14393046149527,6.992363468881162
4421,2,79.19603967309625,7.019032277537372
3374,3,79.27140570345637,7.057630739882749
375,2,79.30698958513052,7.075865982787537
4054,3,79.36708749605368,7.106907141475551
3656,3,79.37013702093495,7.108486640299816
3449,3,79.4241032725466,7.136523374323634
4232,2,79.47228387954418,7.1615976738575515
3245,3,79.53968999615451,7.196686468036178
2133,3,79.59048814179678,7.22315726887767
1176,2,79.63993532705021,7.248942458769775
996,3,79.71940285072472,7.290749075657775
1196,2,79.77313111240043,7.31903192617639
152,3,79.8524558567953,7.3608852426151925
590,2,79.9045892871655,7.3884317444218475
1101,3,79.9074976492067,7.389992418061196
2967,3,79.96871123238415,7.422923209251402
3507,2,80.0293744497396,7.455585209208844
3706,2,80.07931542930075,7.4825865112960726
3419,2,80.10462918559557,7.496297803966947
1982,2,80.10916511819697,7.498757565557428
1482,3,80.12652239305275,7.5081809041890395
618,3,80.20584713744763,7.551265200523101
1839,2,80.24098526316499,7.570516013026339
3844,3,80.30026668986194,7.603073996209804
3638,2,80.35260083584494,7.632029262254254
2224,3,80.40956084843445,7.663659718895639
2544,2,80.44542360704862,7.68359789131519
3713,3,80.48699021530123,7.706707162165001
972,2,80.54273224485407,7.737948095711763
26,2,80.58086471221301,7.759401981449974
2870,3,80.61051396575826,7.776085753873406
4067,2,80.67072671721189,7.810668788663707
1843,2,80.72472281019805,7.841744838575834
2779,3,80.79864025753076,7.8843306131925095
772,3,80.85203580176746,7.915253173036098
59,3,80.87823011830052,7.930452346274334
1816,3,80.89500291094319,7.940199797598531
596,2,80.95140512262341,7.973028490703288
2709,2,81.00003678267281,8.001334363742242
2731,2,81.03995793336344,8.02461880094695
3153,2,81.08515626291054,8.050999303082348
691,2,81.15000850418429,8.088862986975883
1721,2,81.20239479484611,8.11954273695191
4035,3,81.2484003745546,8.146487892699177
697,2,81.30509046965237,8.179973736193089
2641,3,81.35434194822821,8.20910559586598
3110,3,81.41719666478573,8.246460025686494
4377,3,81.48418658524577,8.286503535536797
1076,2,81.5255203074291,8.31125887410766
1127,3,81.58467162995409,8.346725329986844
2130,3,81.62734316744942,8.372484936927652
2385,3,81.62874669044768,8.37333341766201
3382,3,81.68097348437034,8.404906415408309
671,3,81.68836301124078,8.409376977184733
1253,2,81.73043041953503,8.434869564111276
3932,3,81.78050765538853,8.465251195455036
2540,2,81.8251203741599,8.49244924873962
910,2,81.83447506254277,8.498192861610525
3220,3,81.86772990192179,8.518610743602927
3471,2,81.8678441674591,8.518680900617664
1828,2,81.90321841951932,8.540414702990587
2026,3,81.92076331574837,8.551194850083485
4340,3,81.98211745706283,8.58903134137742
4374,3,81.98665338966423,8.591829911867798
1648,2,82.03629927532025,8.622546080338918
3728,3,82.0893326653346,8.655417751989642
1287,2,82.13960830519473,8.686616270798805
521,3,82.18159894611883,8.712758532367294
1862,3,82.18370721394687,8.714072241046825
3345,2,82.24293390528173,8.751030727038628
2744,2,82.31300032445674,8.795276244689372
1930,2,82.37165024736396,8.832499782136916
84,3,82.43490228414807,8.872829089745542
