yy1,myEd,sumEdW,sumLW
3264,2,20.66792912957717,0.0678215523653081
2959,2,20.755686069653358,0.0689375615381782
3370,2,20.856085061852184,0.07024779300636105
2157,2,20.936138683845193,0.07130627263946683
4325,2,21.057745358077852,0.07291513699352442
318,2,21.147356150119567,0.07410946156608708
2874,2,21.271053011978577,0.07578752186423911
226,2,21.348774282045486,0.07684496441810193
340,2,21.406680461305584,0.07763357691491853
1459,2,21.516780019652668,0.0791475579530268
535,2,21.57102169445265,0.07990060812043405
648,2,21.69203568539473,0.08158067435130908
1572,2,21.744842368210993,0.0823138021811862
1693,2,21.850980143303115,0.08378733834311504
2567,2,21.934472672772742,0.08494648513432695
2576,2,22.08238691681644,0.0870000140242399
3055,2,22.180946641445516,0.08836834229590984
3098,2,22.281019270596577,0.08975767458354628
3230,2,22.38376502211071,0.09118411846942216
3557,2,22.49359643772291,0.09270893432767761
3605,2,22.577410977881136,0.09387255167043225
4149,2,22.645799663515227,0.09482200817883513
4321,2,22.761978037944854,0.0964349403870671
4447,2,22.825373866452654,0.09731507986371052
2287,2,22.888898948768176,0.09820936087707066
1676,2,22.99553563469746,0.09974622211523694
2148,2,23.079528400477127,0.10097761494173489
3258,2,23.2219369815007,0.10307709883024421
2085,2,23.343395078669353,0.10490786485404299
307,2,23.40478518929857,0.10584538783029054
1750,2,23.479693529715476,0.10701015472067633
722,2,23.56031827100855,0.10829962587684694
633,2,23.690743779468157,0.11039282811942508
586,2,23.82441665582044,0.11256784045153509
149,2,23.93768777912906,0.11445492462475448
1564,2,24.015994870909896,0.11575951196558833
1785,2,24.079871411648114,0.11682368794924719
2095,2,24.202474057487425,0.11886623423818811
2377,2,24.286423539398598,0.12026482316391914
3376,2,24.38291479117442,0.12187235656485633
381,2,24.472791659585052,0.12341722963906618
143,2,24.557094749513077,0.12486852563443347
1165,2,24.640366208077964,0.12632518342413396
950,2,24.73081368496281,0.12800280395819955
2206,2,24.824929197139816,0.12980595088161911
1692,2,24.97647336035172,0.13275144438004075
2165,2,25.09700774517122,0.13509421522186876
2194,2,25.17875069167569,0.13668301489826454
2654,2,25.234180115810855,0.13776037086467735
3503,2,25.29604949272155,0.13896289720141938
4153,2,25.37820139408155,0.14055964554335648
614,2,25.492608858212474,0.1428287115951418
1740,2,25.60438492558237,0.1450609589776432
1608,2,25.698877207075583,0.14699001637897502
4464,2,25.804437863624898,0.1491813235241837
2129,2,25.88255924781392,0.15080819036573767
3719,2,26.006006680893957,0.15337896580242139
1255,2,26.10242355906615,0.1554243139351395
3344,2,26.239047860129755,0.15835981902850202
3878,2,26.349378057310453,0.16073766390137098
3335,2,26.440251686263693,0.1627142024713784
3809,2,26.556440837937558,0.16525549767645425
94,2,26.62865312321217,0.1668595624097926
704,2,26.76829470017308,0.16996144636290275
1609,2,26.84842406901237,0.1717413747251055
1917,2,26.977745410177373,0.17461401338820728
2466,2,27.068582433205755,0.17663179283622163
2872,2,27.162862366257723,0.17872605027586702
3919,2,27.24569719436378,0.1805660755008237
4468,2,27.31235561192439,0.18204677115229762
2989,2,27.410809080747978,0.1842556057568294
598,2,27.49857353731948,0.18622950282233877
298,2,27.633776011015655,0.18938294402761235
268,2,27.72667324865393,0.19157545886131447
2382,2,27.810968397333347,0.193564951429526
4348,2,27.91763021107866,0.19610010074510528
1892,2,27.999745192793,0.19805985279084978
2104,2,28.1020609885092,0.20052877311408165
838,2,28.21026940292914,0.2031613458308999
3584,2,28.314103855817073,0.20569272271124933
3283,2,28.381914039547862,0.20736720402749065
1153,2,28.3860924321079,0.2074706269018524
2150,2,28.502858028351646,0.21038857945072592
3022,2,28.59936123674932,0.21280017834609447
3498,2,28.69838221680595,0.21527469593040968
3756,2,28.768508062526593,0.2170271289829957
2979,2,28.83247700138242,0.21864261808813729
3579,2,28.969013942905423,0.22222290807372508
352,2,29.051702731311185,0.22440408577047646
1611,2,29.150376344925782,0.22707867082807065
1181,2,29.229487476413134,0.22925961814610138
188,2,29.34544628620509,0.23247938602562146
214,2,29.432011523819,0.23488299789480474
738,2,29.55979968761478,0.23843122528615762
2451,2,29.681389619939413,0.24180734961232372
2917,2,29.74592356146639,0.2435992299570788
3076,2,29.859302859943988,0.24674737388935658
3263,2,29.99477143417652,0.25050885923730776
3363,2,30.070346287998156,0.252607306843582
3759,2,30.17530403178587,0.25552161385277694
4029,2,30.286257642764436,0.2586024049835803
4039,2,30.38538784326366,0.2613549016332996
4109,2,30.49096459151137,0.2642863962169543
2850,2,30.591671524579716,0.2670994508405204
3953,2,30.71501018417857,0.27055495328909396
3342,2,30.82666202253592,0.2736861335203513
2677,2,30.89245262179571,0.2755348281055657
1950,2,30.95783589747422,0.2773935167875543
2958,2,31.04424712206231,0.27984997929225336
1873,2,31.17356846322731,0.28353995205116617
2786,2,31.27306800852224,0.286385323547857
4010,2,31.409799679704133,0.2902957773640668
3647,2,31.51694702331217,0.29338421916490964
525,2,31.584834201705675,0.29535896842118436
3412,2,31.731905097957462,0.2997121297068324
2578,2,31.836620456944985,0.30283345497782377
3695,2,31.921416145785354,0.30537606669022654
2551,2,32.03551489108155,0.3088401800942042
2126,2,32.099717718176926,0.31080113520326136
132,2,32.20482810780056,0.31402543303000563
1722,2,32.27402636605738,0.3161773920679799
3936,2,32.37623232825272,0.31938016461235286
1248,2,32.47268957424322,0.32241554647484616
3627,2,32.54992805265143,0.3248604367631153
3677,2,32.640306694088444,0.32773094245075174
37,2,32.7107582094898,0.3299759039713498
2182,2,32.82701901984967,0.33368828034915665
2736,2,32.8898653686935,0.33569505546243034
3039,2,33.040904985205714,0.3405279549167469
1588,2,33.137857539834,0.3436686578561896
546,2,33.21583281703573,0.34620491658181096
272,2,33.33729091420439,0.3502518730554714
295,2,33.418507798230664,0.3529580013601514
582,2,33.49516599376064,0.35551223518968655
977,2,33.58360307095175,0.35845893870631806
3930,2,33.68305703379973,0.3617727223746056
4082,2,33.76791585949383,0.3646001993563431
356,2,33.86423929794316,0.3678283965951786
3871,2,33.943743883980424,0.3704929244531132
2968,2,34.08035732390376,0.3752345172497827
1083,2,34.1725139796188,0.3784586882378637
2138,2,34.236681166711406,0.3807409570797124
1777,2,34.386521746917026,0.3861706668863076
678,2,34.45419290877455,0.3886312489084164
1571,2,34.53638720197769,0.39164837829510624
3997,2,34.66381504329541,0.39636600830145646
1513,2,34.76957526243073,0.4003304033491781
1523,2,34.85712284831141,0.4036294659360349
3954,2,34.96147328664202,0.40756171173762434
2173,2,35.037361733952444,0.41042322821860194
2916,2,35.153921633650384,0.4148849167883771
4507,2,35.21144425603007,0.41709057489448315
1844,2,35.30111787488199,0.4205764638355033
2196,2,35.39689879569695,0.42443273730582465
4033,2,35.50086042199293,0.4287118498117541
2476,2,35.613653507936824,0.43335954025300283
949,2,35.705440007674156,0.4371824221559571
1438,2,35.827046681906815,0.44224730594096756
1698,2,35.91449483298324,0.4458894968421734
2363,2,35.978259147364355,0.4485452626051064
2483,2,36.12646968688391,0.454718189898094
2810,2,36.22171089391303,0.4586849593882594
3006,2,36.30504272511244,0.46215570672413064
3292,2,36.3841538565998,0.46545066310388933
3367,2,36.39456128034827,0.4658841293763615
3834,2,36.48924191094126,0.46982755101560075
3840,2,36.63242472421271,0.4757910749241921
4121,2,36.74205400360465,0.48035710358222694
4379,2,36.86105431104594,0.48531343292330803
4510,2,36.97219332244918,0.48994234149506466
3625,2,37.03113425281034,0.4924103073268734
530,2,37.107491697266184,0.4956208616645977
3325,2,37.209643492920684,0.4999889110560463
3073,2,37.31840150120196,0.5047343534440583
1441,2,37.38553528791651,0.5077168636713622
2225,2,37.47286593032113,0.5115966468159696
3141,2,37.56262904205766,0.5155844957351313
1221,2,37.689459597160415,0.5212684194179068
1239,2,37.81597241360715,0.5269662061357443
1467,2,37.919722531636836,0.5316906779454283
4308,2,38.03357220973752,0.5368940209117433
1217,2,38.07300692036949,0.5387189593655903
3833,2,38.1680636859563,0.5432059252623445
4502,2,38.29948264016703,0.549409296080723
2242,2,38.415231031401866,0.5549188823042059
1716,2,38.423650452254115,0.5553207572579527
3615,2,38.5312523184855,0.560513707818455
1781,2,38.63173787691364,0.5654296514468262
4306,2,38.72422189933534,0.5699957212209081
1464,2,38.81831018338016,0.5746982219074053
2430,2,38.89227063716413,0.578394740429595
2774,2,38.99507304989059,0.5835327703270204
1358,2,39.071722561553706,0.587365815341659
3113,2,39.13790699007423,0.5907086947177234
4310,2,39.21832503060676,0.5947815514668793
2106,2,39.34165874046164,0.6010964085536045
1779,2,39.42251904042241,0.6052981509048263
2933,2,39.50545814991906,0.6096598947531675
229,2,39.638984683711726,0.6167042620258844
2517,2,39.758637342194426,0.6230166948253297
3632,2,39.8503608023761,0.6278678139658864
4320,2,39.908047479563045,0.6309698812680002
1113,2,40.03157851786279,0.6376665908964946
3199,2,40.11113399644909,0.6420832797067243
495,2,40.20267553359859,0.6471668520801327
812,2,40.37848154065902,0.6569298797547947
1443,2,40.44468088875778,0.6606061253981568
2216,2,40.54672403445278,0.6662728831619426
2688,2,40.67691133568802,0.6735025691442442
3109,2,40.80052713053724,0.6803673199358565
3131,2,40.8840358736611,0.6850048074928903
3490,2,40.99282832037549,0.6910463739093418
3565,2,41.07454570925646,0.6955843822657448
3757,2,41.182212821522704,0.7015634555311139
828,2,41.29473144296339,0.7078271223625465
3908,2,41.3831502208932,0.7128658780102238
3616,2,41.5299374101352,0.7212406014515916
709,2,41.64799064058439,0.7279837564468183
1451,2,41.71839123604505,0.7320329366900504
1639,2,41.81201394902389,0.7374281650003582
4393,2,41.88946641546886,0.7419443878264008
3508,2,41.96570838012517,0.7465049480485177
3588,2,42.036870272010546,0.7507823339799187
3219,2,42.110322539365015,0.7552692578571675
3993,2,42.16270970137852,0.7584811687445723
1707,2,42.26332713143138,0.7646623665349397
2930,2,42.34379955718147,0.7696898473894314
1807,2,42.42704832728102,0.7748907791860602
2814,2,42.50637284421678,0.7798597602968732
1002,2,42.63510604725705,0.7879278447684728
2368,2,42.72123501076772,0.7934282903372294
4515,2,42.83991160835862,0.8010700885864426
629,2,42.953343737420255,0.8083891842796622
3398,2,43.074746585596536,0.8162302877052138
1106,2,43.17771157227217,0.8231952957624075
2834,2,43.2547017938451,0.8284466213161247
2098,2,43.356209017679845,0.8354593133126771
431,2,43.46893524311024,0.843284339295427
686,2,43.477544768498554,0.8438819798143529
764,2,43.55524709096412,0.8492757796146357
894,2,43.6061248091761,0.852807517375141
2527,2,43.70004039323314,0.8593267801520649
2548,2,43.79050351044892,0.8656063858071941
3876,2,43.88907094277736,0.8724485622047284
4157,2,43.995482303334306,0.879835234277165
3048,2,44.10543950630688,0.8875407386865782
3465,2,44.19532069288717,0.893849828084221
513,2,44.26365890682677,0.8987110720766316
2934,2,44.356556144465046,0.9054298710348112
91,2,44.4922872294625,0.9152997526549544
1419,2,44.61089463430829,0.9239595898145894
1657,2,44.711598944739656,0.9313868406218052
1563,2,44.82198110216619,0.9395599709621789
653,2,44.886255413718054,0.9443785835652011
4106,2,44.962997036816596,0.9502424651900727
1305,2,45.03746336869715,0.9560368582023835
2452,2,45.142939472035806,0.9642676209787895
2037,2,45.29350352595912,0.9761314630251113
4378,2,45.3814256317377,0.9830600689452306
2408,2,45.47795924877756,0.9907438784633684
1789,2,45.572461938668894,0.9984059788236599
3722,2,45.66470107011002,1.006040662673563
125,2,45.79015818188044,1.0164911695249312
588,2,45.8650809745414,1.0227321960157991
1090,2,45.978980861925415,1.0322199925757491
1955,2,46.0708355488327,1.0398714363345654
2201,2,46.13118135676971,1.0448982081962601
2314,2,46.205053928990225,1.0510517519151001
2624,2,46.32676634970838,1.061190328107889
1435,2,46.452278652944926,1.071827981816971
3812,2,46.53054081123636,1.0785644820457365
2906,2,46.646512952077664,1.0885732844207048
310,2,46.77718425860517,1.099890069109699
107,2,46.78738245420859,1.1007827224752318
1944,2,46.888386329140616,1.1096717217028125
1954,2,46.9606890534812,1.1160405686128212
3931,2,47.07068113922123,1.1257845794860717
523,2,47.08255509451007,1.126852172791262
2516,2,47.15286092469748,1.1331750786891408
4344,2,47.28023508873923,1.1446694579354788
335,2,47.39810557935126,1.1555166130476942
3312,2,47.526840749069876,1.167399346835993
1886,2,47.602562115813605,1.1744848249279072
1732,2,47.70598904092856,1.1843638223093291
1168,2,47.8049129376459,1.1938270931643657
2391,2,47.90626151006232,1.2035424143304032
136,2,47.97457310578792,1.2101052471854743
1783,2,48.08565207451854,1.2209001987452357
4333,2,48.14498649895451,1.2266664769609252
3925,2,48.23899288338364,1.2360881510018689
1860,2,48.31012581096078,1.2433960615302715
853,2,48.41369269761055,1.2541456564144526
1421,2,48.4773393906354,1.2607639032033617
1251,2,48.540735219143194,1.267423625243297
3924,2,48.64474151614547,1.2783623974960052
1062,2,48.75587673517076,1.2900885657340515
3538,2,48.86247096238141,1.3014483542675788
555,2,48.9643865731329,1.3124281244874632
3886,2,49.11955760553692,1.3292528197316003
2364,2,49.25255445205992,1.3437639781252977
965,2,49.32234830702431,1.3513839173981386
1280,2,49.39425416642188,1.359260871478096
647,2,49.479122850347146,1.3685634537116005
763,2,49.600171925200506,1.3818478274892556
174,2,49.70664145529942,1.393672963458661
1893,2,49.82460369835637,1.4067745481290226
4116,2,49.94568772332612,1.4202228563695116
2002,2,50.03236717964894,1.4299462609846867
2137,2,50.04592106856192,1.43148927046017
3564,2,50.1502073677696,1.4437034542784424
4307,2,50.22972592487622,1.4530294160433876
3729,2,50.305104446961934,1.4618897664761243
2010,2,50.44255142222537,1.4781259015165598
1501,2,50.59377150697391,1.4960209975003456
1737,2,50.7310655643979,1.512322573619052
3496,2,50.861193543151565,1.5278765213166183
507,2,50.96388432859489,1.5401707776777858
662,2,51.0788521263511,1.553996568616762
2623,2,51.18004733322553,1.5661968704771994
585,2,51.270950444540375,1.5773027316130146
4175,2,51.377029306405376,1.590537559668939
483,2,51.47323967638494,1.6025589642324853
3408,2,51.573948443023,1.615142439663552
4499,2,51.58202051422087,1.6161561825358617
4224,2,51.71187565330595,1.6325256974163067
1489,2,51.83676476534139,1.6484772596987478
3779,2,51.949824642567364,1.663043494440103
276,2,52.075913783765074,1.679315048151317
2796,2,52.17830297033176,1.6925349387176067
3678,2,52.2130085286021,1.6970457439171436
780,2,52.285206171422615,1.70646771334934
2441,2,52.36498078804026,1.7169166798616748
221,2,52.43135189481829,1.7256704166501828
202,2,52.54482449766683,1.740785841158572
275,2,52.660461986267734,1.7561979015810723
1369,2,52.74728215738092,1.7678380927312412
412,2,52.85771123094489,1.7826654883764066
2457,2,53.008165616296445,1.8033942849485358
2577,2,53.10581569457204,1.8168944690205222
683,2,53.21311910184495,1.8317916581482943
2803,2,53.332945618770346,1.8484274605941513
2954,2,53.41207178188719,1.859412735403818
2971,2,53.4784617528835,1.8686298141458173
4383,2,53.58268601760853,1.8830995185361226
4328,2,53.7013198138268,1.8996356135651735
1701,2,53.80412222655326,1.9141933649412124
3942,2,53.93764876034594,1.9334158366183771
2798,2,54.01502984389352,1.9445680950400661
2929,2,54.13763248973284,1.962277652213947
1378,2,54.24353746684345,1.9776906408031985
2947,2,54.30987959354019,1.98735809028894
2500,2,54.4064606784198,2.001587279013727
186,2,54.50924705362278,2.017053326260702
1621,2,54.61339382141874,2.0328066914321514
1356,2,54.73048676798713,2.0506886151881485
1552,2,54.804517735669556,2.061994301469658
2669,2,54.91741416466328,2.079235351377059
4083,2,55.02697264679899,2.095966644608537
2649,2,55.102332913931164,2.1074952641698017
1712,2,55.25712569315277,2.131257343272726
945,2,55.35977268711266,2.147206758174426
3707,2,55.45931885170007,2.162698580745004
1653,2,55.557767001950154,2.1782798642843058
1938,2,55.741714991516275,2.2076995713093335
4072,2,55.85556306213719,2.2260342997979388
1449,2,55.943991422297614,2.2402986805197553
2119,2,56.07379554225878,2.261271711711421
3434,2,56.18514123804758,2.2795157032679896
3112,2,56.297407154174614,2.298156734029934
2537,2,56.31981153620777,2.3018845391359988
384,2,56.36297867887773,2.3090761365490144
494,2,56.46153840350681,2.3254960758090535
1956,2,56.559701423588415,2.34184992453771
2031,2,56.69505402257603,2.364399515280066
3155,2,56.765011058079736,2.376054278705049
2652,2,56.801496564051746,2.3822243820399422
103,2,56.921603288857135,2.4026043645364745
503,2,57.00461592689078,2.4168293141467534
3167,2,57.076791243885324,2.4292086447018773
4319,2,57.15098952066294,2.4421880616249334
4448,2,57.25194598762342,2.4599069909857216
1230,2,57.366044266508744,2.4800018441877754
3870,2,57.49886297783646,2.5034639635573357
1078,2,57.57797981468069,2.5175809931175226
3909,2,57.66207738175368,2.5326034269796813
3683,2,57.754824919887625,2.5492268115348833
1536,2,57.82929424387532,2.5626671926132993
1665,2,57.92224308697583,2.5794427963810374
999,2,57.94763471875351,2.584092678087843
1081,2,57.95889841017193,2.586160601277082
148,2,58.045688449877964,2.6022038015199653
718,2,58.15623775084432,2.622769886117216
3232,2,58.220429766185674,2.6347118740487363
3830,2,58.328917346929586,2.654930266608252
567,2,58.46967009139568,2.6812715895446586
1940,2,58.473567525240654,2.6820087706680775
3088,2,58.55360330799353,2.697254041927725
2645,2,58.56529313782723,2.6994853039090563
2403,2,58.675603001889975,2.72074807056763
1179,2,58.8017719660706,2.7452042170873767
361,2,58.89204268254849,2.762713909741696
1724,2,59.024882083382565,2.7885086970750192
140,2,59.128449961441476,2.808638704394488
2920,2,59.219560585566256,2.826347453138669
1047,2,59.31938009572446,2.84602607123804
2530,2,59.43708101867679,2.869229866859271
4371,2,59.48221809821829,2.878510238515896
2603,2,59.60782631761824,2.904385636137697
856,2,59.715036364039385,2.9267119775632433
4283,2,59.81396875795559,2.947563047973775
569,2,59.986524761237256,2.9840679826406364
1871,2,60.111943388337366,3.0106008108310487
3977,2,60.1898480326438,3.0271077145075593
48,2,60.30415741146397,3.0516044071628023
3838,2,60.41311327309407,3.075135668234173
1672,2,60.53685270854222,3.1018695302509154
274,2,60.66888849952458,3.130500564683959
2758,2,60.778687713165795,3.154846911939171
1092,2,60.897876750862835,3.1813225914226964
3621,2,60.9869615273396,3.2011936085165735
1865,2,61.14806735832511,3.2372359616760447
911,2,61.2684781163058,3.2644288085004405
1717,2,61.43066943866696,3.3014834582145
1713,2,61.532267864273415,3.3247368102052928
2636,2,61.63149481214019,3.3479354509262573
2794,2,61.69660221621941,3.3633017796628946
1282,2,61.77755579269644,3.382445293124705
108,2,61.878213203298614,3.4062951226480656
3604,2,61.990054892006604,3.433238597690819
2313,2,62.08841886741225,3.4571497896766723
1063,2,62.10263864431932,3.460624321305522
2303,2,62.17647391115966,3.478858900253851
3694,2,62.265084546203454,3.5007565079076985
3854,2,62.3497356551043,3.5218994845124016
3573,2,62.44894486151943,3.5467310505244702
1947,2,62.50869398491178,3.561717556408319
88,2,62.60887415865126,3.58709733748499
2495,2,62.690317371952155,3.6077621464422385
1085,2,62.80651722228365,3.637261215943007
2183,2,62.89892814285554,3.660867734254416
3474,2,62.934262248071974,3.669893888270058
1197,2,63.02704001408473,3.6936309194381534
1595,2,63.11379703506176,3.716114331605639
3459,2,63.13192711967386,3.720859796836906
3040,2,63.143190811092275,3.723830950844434
2366,2,63.2076067413749,3.74089082220992
1578,2,63.29313874515129,3.763690079201893
833,2,63.371170367137196,3.784593222370489
123,2,63.48278367120083,3.8155595143538528
677,2,63.58111557619718,3.842862822296331
1736,2,63.66718950405323,3.8667625215664665
2038,2,63.877755574333584,3.9252293056617704
3371,2,63.97124883193111,3.9511890915809533
3951,2,64.07615888882263,3.980318920700792
2311,2,64.09095531473393,3.984455304659351
1916,2,64.21877656551094,4.020352382359821
501,2,64.32456933890643,4.050077012302826
566,2,64.41503106188642,4.07585290110361
3291,2,64.47062122064114,4.091877817385234
1879,2,64.56077742682362,4.1179719526540595
3480,2,64.57411634429515,4.121860887785803
3675,2,64.66060706045297,4.147096526888114
4402,2,64.72223882207388,4.165195530204613
3483,2,64.79120495661033,4.1855003488016465
609,2,64.90949744738043,4.220785971942398
3808,2,65.00919759945477,4.251105691256798
1743,2,65.12991621411756,4.287976931183603
3989,2,65.22309017045072,4.316435171103649
3961,2,65.29486475819019,4.338547177300818
1388,2,65.37626495477264,4.363678413869438
2402,2,65.44396357098307,4.384801458084878
3820,2,65.55614986994105,4.419998200856649
4018,2,65.55922501500629,4.420987767110269
4227,2,65.65893715859342,4.453104166970467
2426,2,65.74372343719978,4.48064849932914
2339,2,65.81949664430076,4.505368970792843
3402,2,65.89985031709202,4.531962017817479
2597,2,66.00192895120531,4.566359052783736
830,2,66.0232293030744,4.573716513849752
685,2,66.17734974931763,4.627216942104831
847,2,66.19894567237536,4.634714994957764
1745,2,66.33337305941174,4.681596140039128
3301,2,66.42428736707201,4.713811912525504
3119,2,66.51789008391859,4.746996172943483
2565,2,66.63477032039864,4.788536686920884
2252,2,66.66703944858446,4.800050287902622
3799,2,66.81188646924454,4.852057179063034
1038,2,66.98727008696935,4.915178875866383
1801,2,67.05675112540487,4.9402590453721995
938,2,67.15572814959799,4.975997727100118
3641,2,67.26670314946799,5.016677379844181
3497,2,67.41491368898754,5.071410668508671
3659,2,67.52802133679705,5.1133302162347665
2575,2,67.53821953240048,5.117115986126369
2429,2,67.66533263103499,5.1646463600021475
3848,2,67.75711157375926,5.1993285724795415
1633,2,67.86633223240061,5.240702898968483
4343,2,67.95861147155665,5.275729612098065
915,2,68.05585343307422,5.312759101030464
4252,2,68.14530386383271,5.346845249591942
1316,2,68.24837835597812,5.386913469975046
3485,2,68.37768660784303,5.437179558366429
3139,2,68.48913209934827,5.480563732241838
265,2,68.58363478923961,5.517404790138582
4457,2,68.71075049770752,5.567171525148785
4117,2,68.85065014158018,5.622046852131498
